case_group,addr1,addr2,is_match,quality,category,notes
same_entity_xds,"2502 N CLARK ST, SUITE 210, Chicago IL 60614","2502 NORTH CLARK STREET, SUITE 210, CHICAGO, IL 60614",true,STRONG,abbreviation,"Same address, just abbreviated street name and suite number. [us_md_med_exclusions/us_nj_med_exclusions]"
same_entity_xds,"No 10 & 12, 64th Street, Yusef Abad, Tehran","Tehran, Address Number 10 &amp, 12, 64th Street, Yousef Abad Avenue",true,STRONG,translit_variation,"Same street numbers, street, and neighborhood in Tehran, just spelling differs. [au_dfat_sanctions/us_sam_exclusions]"
same_entity_xds,"Area 3, Street 327, Building 41, Al-Uqaylah","Area 3, Street 327, Building 41, Al-Uqaylah, Kuwait",true,STRONG,country_omitted,"Identical street, building, area; B adds country name only. [us_ofac_sdn/ar_repet]"
same_entity_xds,"NO 2-13 SHOPS, GRAPE OCEAN MANOR, BEIDAIHE NEW DISTRICT, QINHUANGDAO CITY, HEBEI PROVINCE, China","No 2-13 shops, Grape Ocean Manor Beidaihe New District Qinhuangdao City Hebei Province People's Republic of China",true,STRONG,punctuation_only,"Identical address, differing only in punctuation and country name form. [worldbank_debarred/ebrd_ineligible]"
same_entity_xds,"111024, г. Москва, ул. Старообрядческая, д. 46 ""А""","127220, Російська Федерація, м. Москва, вул. Писцова, 13а",false,STRONG,different_street,Different streets and postcodes in Moscow. [ru_cbr_banks/ua_nsdc_sanctions]
same_entity_xds,"1260 WEST BAY DRIVE, SUITE F, LARGO, FL 33770","Largo, FL 33770",true,WEAK,subset,B lacks street details but city/state/zip match A. [us_nj_med_exclusions/us_sc_med_exclusions]
same_entity_xds,"Kulebaki, Vosstaniya st., d.1, Nizhny Novgorod region, Russia, 607018","УЛ ВОССТАНИЯ Д. 1/15, Г КУЛЕБАКИ, НИЖЕГОРОДСКАЯ ОБЛАСТЬ, 607018",false,MEDIUM,house_number_differs,"House number 1 vs 1/15 differ, may be different building. [gb_fcdo_sanctions/ext_ru_egrul]"
same_entity_xds,"111250, russian federation, Moscow, Lefortovo municipal district, 14, Krasnokazarmennaya str., 1","УЛ. КРАСНОКАЗАРМЕННАЯ Д. 14 СТР. 1, Г.МОСКВА, 111250",true,STRONG,translit_cyrillic,"Same street, house 14, building 1, city Moscow, postcode 111250. [ua_war_sanctions/ext_ru_egrul]"
same_entity_xds,"Kulneva Str., 3, Building 1, Office III, Room 25, Moscow, 121170, Russia.","ul. Kulneva, d. 3, str. 1, pom/kom III/25, Moscow, 121170",true,STRONG,translit_cyrillic,"Same street, building, structure, room/office numbers, city and postcode. [jp_meti_ru/us_ofac_sdn]"
same_entity_xds,"105082, Moscow, Municipal District Basmanny, Perevedenovsky Lane, 13, Building 4, Russian Federation","ПЕР ПЕРЕВЕДЕНОВСКИЙ Д. 13 СТР. 4, Г.МОСКВА, 105082",true,STRONG,translit_cyrillic,"Same street, building, structure, city, and postal code. [eu_journal_sanctions/ext_ru_egrul]"
same_entity_xds,"Room 701, 7/F Lucky Centre, 165-171, Wanchai Road, Wan Chai, Hong Kong, China","КНР, ОАР Гонконг, Ван Чай, дорога Ванчай, 165–171, Лакі Центр, 7-й поверх, кімната 701 (PRC, HKSAR, Wan Chai, 165–171 Wan Chai Road, Lucky Centre, 7/F, Room 701)",true,STRONG,translit_cyrillic,Same address in English and Russian/Ukrainian transliteration. [gb_fcdo_sanctions/ua_nsdc_sanctions]
same_entity_xds,"393768, russian federation, Tambov region, Michurinsk, st. Sovetskaya, 292A","Російська Федерація, 393768, Тамбовська обл., м. Мічурінськ, вул. Радянська, буд. 292, к.А",true,STRONG,translit_cyrillic,Same address translated/transliterated; Sovetskaya=Radyanska 292A matches. [ua_war_sanctions/ua_nsdc_sanctions]
same_entity_xds,"Am Dafock, Central African Republic","Am Dafock, Vakaga prefecture, Central African Republic",true,WEAK,subset,B adds prefecture detail consistent with same location in A. [un_sc_sanctions/ch_seco_sanctions]
same_entity_xds,République arabe syrienne,Syrian Arab Republic,true,STRONG,translation,Same country name in French and English. [fr_tresor_gels_avoir/ua_sfms_blacklist]
same_entity_xds,"ARAK, SCIENCE &amp, TECHNOLOGY PARK, SHAHID GHODDOUSI BLVD.","Tehran, 77 Armaghan Gharbi Street, Valiasr Blve.",false,STRONG,different_city,Different cities (Arak vs Tehran) and different streets entirely. [us_sam_exclusions/us_trade_csl]
same_entity_xds,"Goma, North Kivu, CONGO, Democratic Republic of (was Zaire)","Goma, North Kivu, Democratic Republic of the Congo (in prison)",true,STRONG,country_name_variant,Same city and province; only country naming style differs. [eu_travel_bans/au_dfat_sanctions]
same_entity_xds,"Connaught House 1-3 Mount Street (Entrance Via Davies Street) 2nd Floor, W1K 3NB London","Flat 12 Stafford Place, London, United Kingdom, SW1E 6NL",false,STRONG,different_street,Different street names and postcodes in London. [ext_gb_coh_psc/gb_coh_disqualified]
same_entity_xds,"Krasnobogatyrskaya Ulitsa, Dom 6, Stroyeniye 6, Et 1 Komn 23, MOSCOW, MOSCOW, 107564, Russia","Ul. Krasnobogatyrskaya, D. 6, Str. 6, Et 1 Komn 23 Moscow, Russia, 107564",true,STRONG,transliteration,"Same street, building, structure, floor, and room numbers in Moscow. [permid/gb_coh_disqualified]"
same_entity_xds,"SAINT PETERSBURG, SAINT PETERSBURG, 194044, Russia","Sosenskoe Pos, Pos. Gazoprovod, D. 101 Korp. 9, Moscow, 142770",false,STRONG,different_city,"One address is in Saint Petersburg, the other in Moscow. [permid/us_trade_csl]"
same_entity_xds,"London, UNITED KINGDOM","London, United Kingdom of Great Britain and Northern Ireland",true,STRONG,country_name_variant,"Same city, country name expanded to formal version. [eu_travel_bans/un_sc_sanctions]"
same_entity_xds,"Kolymazhnyy Pereulok, Moscou","Kolymazhnyy Pereulok, Moscow, RUSSIAN FEDERATION",true,STRONG,translation_cjk,"Same street and city, French vs English spelling with added country name. [fr_tresor_gels_avoir/eu_travel_bans]"
same_entity_xds,Suriah (lokasi pada September 2015),Syrian Arab Republic (as at Sep. 2015),true,STRONG,translation,"Both denote Syria as location description, same date qualifier. [id_dttot/ua_sfms_blacklist]"
same_entity_xds,"Koui, Ouham-Pendé prefecture, CENTRAL AFRICAN REPUBLIC","Koui, Préfecture de l'Ouham-Pendé",true,STRONG,translation,"Same town and prefecture, one adds country name only. [eu_travel_bans/fr_tresor_gels_avoir]"
same_entity_xds,"Sadoon St, Al-Ani Building, First Floor, Baghdad","Sadoon St, Al-Ani Building, first floor, Baghdad, Iraq",true,STRONG,punctuation_only,"Identical address, B just adds country name. [us_ofac_sdn/ch_seco_sanctions]"
same_entity_xds,"Diagonal 12, 10-61, Zona 1, Quetzaltenango","DIAGONAL 12, 10-61, ZONA 1, -QUETZALTENANGO, Guatemala",true,STRONG,punctuation_only,"Identical address, just added country and punctuation differences. [ebrd_ineligible/worldbank_debarred]"
same_entity_xds,"4 COACHMAN COURT, #202, RANDALLSTOWN, MD 21133","4 Coachman Ct, Apt. 202, Randallstown MD 21133",true,STRONG,abbreviation,"Same street address, unit, city, and state; just abbreviations differ. [us_hhs_exclusions/us_md_med_exclusions]"
same_entity_xds,"AKAPNITIS COURT, Floor 6, Αρχ. Μακαρίου ΙΙΙ, 161, 3027, Λεμεσός, Κύπρος","Arch. Makariou III, 161, Akapnitis Court, 3027, Limassol, Cyprus (Floor 6)",true,STRONG,translit_cyrillic,"Same address, Greek vs English transliteration, identical numbers and floor. [ext_cy_companies/ua_nsdc_sanctions]"
same_entity_xds,Pyongyang Democratic Peoples Republic of Korea,"Pyongyang, North Korea",true,STRONG,translation,"Same city, North Korea vs full country name are equivalent. [za_fic_sanctions/gb_fcdo_sanctions]"
same_entity_xds,"911 W. HAND AVENUE, CAPE MAY COURT, HOUSE, NJ 08210","911 W HAND AVENUE, CAPE MAY CT HOUSE, NJ 08210",true,STRONG,abbreviation,"Same address; 'Court House' abbreviated as 'Ct House', punctuation differences only. [us_nj_med_exclusions/us_hhs_exclusions]"
same_entity_xds,"Evagora Pallikaridi, 11, 8873 Argaka","Evagora Pallikaridi, 11, Argaka, Paphos 8873, Cyprus",true,STRONG,region_added,"Same street, number, city, postcode; B adds district/country. [us_ofac_sdn/ua_war_sanctions]"
same_entity_xds,REVONTULENKUJA 1 ESPOO 02010 ESPOO FINLAND,"Revontulenkuja 1, Lahitapiola, ETELA-SUOMEN, 02010, Finland",true,MEDIUM,different_field_order,"Same street address, house number, postal code and country, region name differs. [iso9362_bic/permid]"
same_entity_xds,"51 West Right Road Huizhou District, Anhui, Huangshan City, China","NO. 51 WEST HUANCHENG ROAD, YANSI TOWN, HUIZHOU DISTRICT, 245900 ANHUI",true,WEAK,subset,Same street/house number and district; A omits town and postal code details. [gb_coh_disqualified/us_sam_exclusions]
same_entity_xds,"Αγίας Ζώνης, 22Α, 3027, Λεμεσός, Κύπρος","Республіка Кіпр, м. Лімасол",true,WEAK,subset,"B only names city/country, consistent with A's more specific Limassol address. [ext_cy_companies/ua_nsdc_sanctions]"
same_entity_xds,"191014, Російська Федерація, м. Санкт-Петербург, вул. Чехова, буд. 7, літер А, приміщ. 1 Н","УЛ. ЧЕХОВА Д.7 ЛИТЕР А, Г.САНКТ-ПЕТЕРБУРГ, 191014",true,WEAK,subset,"Same street, building, letter and postal code, Ukrainian vs Russian text. [ua_nsdc_sanctions/ext_ru_egrul]"
same_entity_xds,"CLINTON, NJ 08809","PO BOX 4004, CLINTON, NJ 08809",true,WEAK,subset,Same city/state/zip; B adds PO box not contradicting A. [us_sam_exclusions/us_nj_med_exclusions]
same_entity_xds,Suriah (lokasi pada September 2015),Syrian Arab Republic,true,MEDIUM,country_only,Both refer to Syria as a country-level location. [id_dttot/np_mha_sanctions]
same_entity_xds,"Mahārāshtra -, India","Reliance Centre, Ground Floor 19, Walchand Hirachand Marg, Ballard Estate, Mumbai - 400001, MH",true,WEAK,subset,"A only gives state/country, consistent with B's detailed Mumbai address. [gem_energy_ownership/ext_gleif]"
same_entity_xds,"Ul. Komsomol'skaya, D.22B, KALININGRAD, KALININGRADSKAYA OBLAST, 236022, Russia","Российская Федерация, 236022, Калининградская обл., г. Калининград, ул. Комсомольская, д. 22Б",true,STRONG,translit_cyrillic,"Same street, house number 22B, city, region, postcode in both. [permid/ua_nsdc_sanctions]"
same_entity_xds,"Branch Office 1: iv) Cholmon Road, Quetta, Pakistan","Branch Office 2: Quetta, Pakistan",true,WEAK,subset,"B omits street detail but both indicate Quetta, Pakistan. [ch_seco_sanctions/ar_repet]"
same_entity_xds,"9352 Moo 1 Wangkraja Amphur Muang, Trat Trat, 23000","TRAT TRAT, 23000",true,WEAK,subset,B omits street details but city and postcode match A. [us_ofac_sdn/us_sam_exclusions]
same_entity_xds,"34 Rue Du Wacken 67000, Strasbourg, France",4 RUE FREDERIC- GUILLAUME RAIFFEISEN STRASBOURG 67000 STRASBOURG FRANCE,false,STRONG,different_street,"Different street names within Strasbourg, France. [ext_gb_coh_psc/iso9362_bic]"
same_entity_xds,"4533 W INDUSTRIAL PARK DRIVE, KINCHELOE, MI 49788","Farmington Hills, MI",false,STRONG,different_city,Kincheloe vs Farmington Hills are different Michigan cities. [us_hhs_exclusions/us_mi_med_exclusions]
same_entity_xds,"Via Cilea 40, Milan (domicile)","Via Cilea 40, Milan, Italy (Domicile)",true,STRONG,country_only_difference,"Identical street, number, and city; B just adds country name. [fr_tresor_gels_avoir/ua_sfms_blacklist]"
same_entity_xds,Pyongyang Democratic People's Republic of Korea,"Pyongyang, Kore Demokratik Halk Cumhuriyeti",true,STRONG,translation_cjk,"Same city, country name translated into Turkish. [tw_shtc/tr_fcib]"
same_entity_xds,"Office OT 17-32, 17th Floor, Office Tower, Central Park Towers, Dubai, UAE, , Unit 27610-001, Building A1, IFZA Business Park, DDP, Dubai Silicon Oasis, Dubai, UAE","Unit 27610-001, Building A1, IFZA Business Park, DDP, Dubai Silicon Oasis, Dubai",true,WEAK,subset,"A lists two addresses; B matches the second exactly, omitting the first. [ua_war_sanctions/us_ofac_sdn]"
same_entity_xds,"27, Boytsovaya Street, Moscow, 107150","27, Boytsovaya Street, Moscow, 107150, Russia",true,STRONG,country_omitted,"Identical address, B just adds country name. [us_ofac_sdn/au_dfat_sanctions]"
same_entity_xds,"d. 6 ul.Nametkina, Moscow, 117420","Munitsipal'nyi Okrug Obruchevskiy Vn.Ter.G., Obrucheva Ul., D. 27, K. 2, Pomeshcheniye 602, MOSCOW, MOSCOW, 117630, Russia",false,STRONG,different_street,"Different streets: Nametkina vs Obrucheva, different postal codes. [us_trade_csl/permid]"
same_entity_xds,"160000, Вологодская область, г. Вологда, ул. Герцена, д. 27","160000, Російська Федерація, м. Вологда, вул. Герцена, 27",true,STRONG,translit_cyrillic,"Same city, street, and house number 27; only language differs. [ru_cbr_banks/ua_nsdc_sanctions]"
same_entity_xds,"5 Roosevelt Street, Yalta, Crimea, 98600","Roosevelt Street 3, Crimea, Yalta, 98600",false,STRONG,house_number_differs,House number 5 vs 3 on same street [us_trade_csl/us_ofac_sdn]
same_entity_xds,"D. 65 Korp. 1, Ul. Profsoyuznaya, Moscow, 117342","УЛ ОБРУЧЕВА Д. 36 К. 2, Г.МОСКВА, 117342",false,STRONG,different_street,"Different streets, Profsoyuznaya vs Obrucheva, despite same postcode. [us_trade_csl/ext_ru_egrul]"
same_entity_xds,"Damascus, Syrian Arab Republic","Office #343 3rd floor, Landmark Plaza 5/6 Jail Road Lahore PK",false,STRONG,different_city,"Damascus, Syria vs Lahore, Pakistan are different cities/countries. [ch_seco_sanctions/tw_shtc]"
same_entity_xds,Libya Believed status/location: South Libya,sud de la Libye,true,STRONG,translation,Both mean 'South Libya' translated between English and French. [tw_shtc/fr_tresor_gels_avoir]
same_entity_xds,"5/7 EASTCHEAP, EC3M 1JT, LONDON",5-7 EASTCHEAP LONDON EC3M 1JT UNITED KINGDOM,true,STRONG,punctuation_only,"Same street number and postcode, just formatting differences. [us_sam_exclusions/iso9362_bic]"
same_entity_xds,"#17-05, 190 Middle Road, Fortune Centre, Singapore 188979","1 Harbourfront Place #14-01, Harbourfront Tower One, 098633, Singapore",false,STRONG,different_street,Different buildings and streets in Singapore (Middle Road vs Harbourfront Place). [us_ofac_sdn/permid]
same_entity_xds,"Al Anbar Province, Al-Qaim, IRAQ","Al-Qaim, Al Anbar Province, Iraq",true,STRONG,punctuation_only,Same location with fields reordered. [eu_fsf/ua_sfms_blacklist]
same_entity_xds,"4953 Oak Creek Jackson, MS 39212","Jackson, MS 39208",false,MEDIUM,unit_differs,Different ZIP codes (39212 vs 39208) indicate different locations. [us_ms_med_exclusions/us_sam_exclusions]
same_entity_xds,"Haryāna -, India","PLOT NO. 1129/A, MADHUCON HOUSE, ROAD NO. 36, HITECH CITY ROAD, JUBILEE HILLS, HYDERABAD, TELANGANA, 500033, INDIA",false,STRONG,different_city,"A is Haryana state, B is Hyderabad, Telangana; different locations. [gem_energy_ownership/adb_sanctions]"
same_entity_xds,"3016 Thomas Ave., Apt. C, Dallas, TX, 75204","Indian Trail, NC 28079",false,STRONG,different_city,Different cities and states entirely; no overlap in location. [us_ca_med_exclusions/us_ar_med_exclusions]
same_entity_xds,"14, Moskovskaya St., MINSK, MINSKAYA OBLAST, Belarus","220007 Minsk, 14, Moskovskaya Street",true,STRONG,translation_cjk,"Same street, number, and city; only postcode added in B. [permid/us_ofac_cons]"
same_entity_xds,"115054, Moscow, Bolshaya Pionerskaya Street, 1","5 Skakovaya Street, Building 3, Moscow, 125040",false,STRONG,different_street,Different street names in Moscow (Bolshaya Pionerskaya vs Skakovaya). [ua_war_sanctions/us_trade_csl]
same_entity_xds,"16/17 Bolshaya Sovetskaya St., Office V 53, Smolensk, 214000","УЛ. БОЛЬШАЯ СОВЕТСКАЯ Д. 16/17, Г. Смоленск, СМОЛЕНСКАЯ ОБЛАСТЬ, 214000",true,WEAK,subset,Same street and building number; A adds office number not contradicted by B. [us_ofac_sdn/ext_ru_egrul]
same_entity_xds,"Box 31585-4395, Karaj, İran","P.O. Box 31585-4395, Karaj, Iran (Islamic Republic of)",true,STRONG,translation_cjk,"Same PO box, city, and country; only formatting differs. [tr_fcib/au_dfat_sanctions]"
same_entity_xds,"Ul. Smolnaya D. 24A, Et./Pomeshch. 14/I, Kom./Office. 22/1416, Moscow, 125445","УЛ ОТРАДНАЯ Д. 2Б СТР. 9, Г.МОСКВА, 127273",false,STRONG,different_street,"Different streets: Smolnaya vs Otradnaya, different postcodes. [us_ofac_sdn/ext_ru_egrul]"
same_entity_xds,"Murells Inlet, SC 29576","Murrells Inlet, SC 29576",true,STRONG,punctuation_only,Minor spelling variation of same city and zip code. [us_sam_exclusions/us_sc_med_exclusions]
same_entity_xds,"2 CEDAR STREET, NEWARK, NJ 07102","C/O 2 CEDAR ST, NEWARK, NJ 07102",true,STRONG,abbreviation,Same street address; only difference is 'C/O' and 'ST' abbreviation. [us_nj_med_exclusions/us_hhs_exclusions]
same_entity_xds,200 VESEY STREET NEW YORK 10285 UNITED STATES OF AMERICA,"New York, New York, USA",true,WEAK,subset,"B gives only city, consistent with A's full street address in New York. [iso9362_bic/us_fed_enforcements]"
same_entity_xds,"Known address: Tripoli, Tarig sure no. 51, likely moved to Sabratha in 2015.","Tarig sure no. 51, Tripoli",true,WEAK,subset,Same street and number in Tripoli; A adds unrelated relocation note. [tw_shtc/eu_fsf]
same_entity_xds,"7 SAINT PAUL ST., STE 820, Baltimore MD 21202","West Columbia, SC 29169",false,STRONG,different_city,"Baltimore, MD vs West Columbia, SC are distinct cities/states. [us_md_med_exclusions/us_sc_med_exclusions]"
